contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
MSFT240809P00465000,MSFT,2024-08-09,465.00,put,0.00,15.45,15.15,41,15.75,41,0,1,2024-07-02,0.23309,-0.52121,0.01153,-0.52505,0.59036,-0.26531
MSFT240809C00470000,MSFT,2024-08-09,470.00,call,10.09,10.05,9.55,297,10.55,40,16,11,2024-07-02,0.23019,0.42121,0.01147,-0.73856,0.57963,0.19094
MSFT240809P00470000,MSFT,2024-08-09,470.00,put,20.64,18.30,17.35,113,19.25,101,6,0,2024-07-02,0.23248,-0.57774,0.01136,-0.49633,0.57994,-0.29530
MSFT240809C00475000,MSFT,2024-08-09,475.00,call,8.23,8.35,8.05,42,8.65,30,17,32,2024-07-02,0.23233,0.36789,0.01095,-0.70875,0.55848,0.16722
MSFT240809P00475000,MSFT,2024-08-09,475.00,put,0.00,21.35,20.60,63,22.10,40,0,12,2024-07-02,0.23065,-0.63324,0.01101,-0.45162,0.55791,-0.32501
MSFT240809C00480000,MSFT,2024-08-09,480.00,call,6.88,6.70,6.35,42,7.05,41,4,14,2024-07-02,0.23080,0.31534,0.01039,-0.65741,0.52667,0.14380
MSFT240809P00480000,MSFT,2024-08-09,480.00,put,0.00,24.95,24.25,40,25.65,41,0,0,2024-07-02,0.23431,-0.68170,0.01028,-0.41484,0.52876,-0.35194
MSFT240809C00485000,MSFT,2024-08-09,485.00,call,5.40,5.45,5.20,41,5.70,30,19,162,2024-07-02,0.23217,0.26900,0.00959,-0.60830,0.48908,0.12296
MSFT240809P00485000,MSFT,2024-08-09,485.00,put,0.00,29.38,28.00,65,30.75,53,0,0,2024-07-02,0.25031,-0.71415,0.00917,-0.41519,0.50382,-0.37207
MSFT240809C00490000,MSFT,2024-08-09,490.00,call,4.50,5.12,4.15,20,6.10,96,14,3,2024-07-02,0.24955,0.24356,0.00847,-0.61345,0.46438,0.11112
MSFT240809P00490000,MSFT,2024-08-09,490.00,put,0.00,32.55,31.85,94,33.25,56,0,0,2024-07-02,0.23690,-0.76920,0.00867,-0.30731,0.45085,-0.40169
MSFT240809C00495000,MSFT,2024-08-09,495.00,call,3.45,3.50,3.35,1,3.65,31,12,2,2024-07-02,0.23446,0.18974,0.00780,-0.49702,0.40180,0.08708
MSFT240809P00495000,MSFT,2024-08-09,495.00,put,0.00,36.55,35.80,99,37.30,7,0,0,2024-07-02,0.23614,-0.80842,0.00779,-0.24101,0.40419,-0.42460
MSFT240809C00500000,MSFT,2024-08-09,500.00,call,2.22,2.87,2.38,199,3.35,51,1,6,2024-07-02,0.23812,0.15987,0.00689,-0.44973,0.36037,0.07346
MSFT240809P00500000,MSFT,2024-08-09,500.00,put,0.00,41.92,40.55,49,43.30,53,0,0,2024-07-02,0.26693,-0.81025,0.00685,-0.29442,0.40182,-0.43107
MSFT240809C00505000,MSFT,2024-08-09,505.00,call,0.98,2.18,1.95,41,2.41,40,0,6,2024-07-02,0.23644,0.12860,0.00599,-0.38365,0.31115,0.05922
MSFT240809P00505000,MSFT,2024-08-09,505.00,put,0.00,45.95,45.10,55,46.80,42,0,0,2024-07-02,0.26190,-0.84497,0.00614,-0.21289,0.35317,-0.45186
MSFT240809C00510000,MSFT,2024-08-09,510.00,call,1.60,1.74,1.42,366,2.07,193,6,5,2024-07-02,0.23888,0.10592,0.00517,-0.33612,0.27118,0.04884
MSFT240809P00510000,MSFT,2024-08-09,510.00,put,0.00,50.73,49.70,87,51.75,56,0,0,2024-07-02,0.27501,-0.85850,0.00550,-0.20161,0.33224,-0.46331
MSFT240809C00515000,MSFT,2024-08-09,515.00,call,0.76,1.46,1.18,41,1.74,180,1,0,2024-07-02,0.24437,0.08973,0.00447,-0.30298,0.24010,0.04138
MSFT240809P00515000,MSFT,2024-08-09,515.00,put,0.00,55.73,54.70,58,56.75,57,0,0,2024-07-02,0.29391,-0.86467,0.00499,-0.21357,0.32230,-0.47146
MSFT240809C00520000,MSFT,2024-08-09,520.00,call,0.96,1.03,0.87,40,1.19,41,5,1,2024-07-02,0.24010,0.06780,0.00368,-0.23990,0.19412,0.03134
MSFT240809P00520000,MSFT,2024-08-09,520.00,put,0.00,60.70,59.65,59,61.75,57,0,0,2024-07-02,0.31144,-0.87080,0.00456,-0.22138,0.31216,-0.47957
MSFT240809C00525000,MSFT,2024-08-09,525.00,call,0.75,0.73,0.52,91,0.94,41,3,5,2024-07-02,0.23736,0.05097,0.00298,-0.18901,0.15520,0.02361
MSFT240809P00525000,MSFT,2024-08-09,525.00,put,0.00,65.70,64.65,40,66.75,57,0,0,2024-07-02,0.32958,-0.87539,0.00421,-0.23249,0.30439,-0.48697
MSFT240809C00530000,MSFT,2024-08-09,530.00,call,0.44,0.57,0.14,309,1.00,157,5,1,2024-07-02,0.23964,0.04078,0.00246,-0.15896,0.12971,0.01890
MSFT240809P00530000,MSFT,2024-08-09,530.00,put,0.00,70.72,69.70,58,71.75,54,0,0,2024-07-02,0.34803,-0.87896,0.00390,-0.24564,0.29825,-0.49391
MSFT240809C00540000,MSFT,2024-08-09,540.00,call,0.25,0.40,0.05,252,0.75,78,0,3,2024-07-02,0.25001,0.02885,0.00178,-0.12405,0.09761,0.01338
MSFT240809P00540000,MSFT,2024-08-09,540.00,put,0.00,80.68,79.65,59,81.70,54,0,0,2024-07-02,0.38110,-0.88688,0.00340,-0.26024,0.28429,-0.50806
MSFT240816C00185000,MSFT,2024-08-16,185.00,call,274.01,275.58,274.30,40,276.85,50,1,1,2024-07-02,0.95106,0.99819,0.00004,-0.13347,0.00934,0.22545
MSFT240816P00185000,MSFT,2024-08-16,185.00,put,0.00,0.01,0.00,0,0.03,2,0,182,2024-07-02,0.78948,-0.00029,0.00001,-0.00542,0.00172,-0.00018
MSFT240816C00190000,MSFT,2024-08-16,190.00,call,262.00,270.18,268.50,40,271.85,50,0,1,2024-07-02,0.20457,1.00000,0.00000,-0.10061,0.00000,0.23271
MSFT240816P00190000,MSFT,2024-08-16,190.00,put,0.00,0.01,0.00,0,0.05,45,0,38,2024-07-02,0.76737,-0.00030,0.00001,-0.00541,0.00176,-0.00018
MSFT240816C00195000,MSFT,2024-08-16,195.00,call,0.00,265.23,263.55,40,266.90,50,0,0,2024-07-02,0.20077,1.00000,0.00000,-0.10325,0.00000,0.23884
MSFT240816P00195000,MSFT,2024-08-16,195.00,put,0.00,0.01,0.00,0,0.06,13,0,37,2024-07-02,0.74573,-0.00030,0.00001,-0.00539,0.00181,-0.00018
MSFT240816C00200000,MSFT,2024-08-16,200.00,call,216.73,260.65,259.35,40,261.95,50,0,2,2024-07-02,0.84207,0.99857,0.00003,-0.13129,0.00755,0.24407
MSFT240816P00200000,MSFT,2024-08-16,200.00,put,0.00,0.01,0.00,0,0.07,16,0,41,2024-07-02,0.72485,-0.00031,0.00001,-0.00538,0.00186,-0.00019
MSFT240816C00210000,MSFT,2024-08-16,210.00,call,181.25,250.75,249.50,40,252.00,50,0,30,2024-07-02,0.83201,0.99780,0.00005,-0.14830,0.01117,0.25584
MSFT240816P00210000,MSFT,2024-08-16,210.00,put,0.00,0.04,0.01,2,0.07,2,0,27,2024-07-02,0.76631,-0.00108,0.00003,-0.01782,0.00583,-0.00066
MSFT240816C00220000,MSFT,2024-08-16,220.00,call,206.49,240.32,238.60,50,242.05,50,0,5,2024-07-02,0.18178,1.00000,0.00000,-0.11649,0.00000,0.26946
MSFT240816P00220000,MSFT,2024-08-16,220.00,put,0.00,0.01,0.00,0,0.06,1,0,42,2024-07-02,0.64588,-0.00035,0.00001,-0.00533,0.00207,-0.00021
MSFT240816C00230000,MSFT,2024-08-16,230.00,call,222.34,230.88,229.60,40,232.15,50,0,1,2024-07-02,0.74085,0.99755,0.00006,-0.15802,0.01228,0.28020
MSFT240816P00230000,MSFT,2024-08-16,230.00,put,0.00,0.01,0.00,0,0.06,5,0,573,2024-07-02,0.60899,-0.00037,0.00001,-0.00530,0.00219,-0.00022
MSFT240816C00240000,MSFT,2024-08-16,240.00,call,206.76,220.50,218.80,41,222.20,50,0,8,2024-07-02,0.16659,1.00000,0.00000,-0.12708,0.00000,0.29395
MSFT240816P00240000,MSFT,2024-08-16,240.00,put,0.00,0.01,0.00,0,0.07,13,0,184,2024-07-02,0.57363,-0.00040,0.00002,-0.00527,0.00231,-0.00024
MSFT240816C00250000,MSFT,2024-08-16,250.00,call,201.62,211.05,209.80,40,212.30,50,0,1543,2024-07-02,0.68308,0.99635,0.00010,-0.18013,0.01759,0.30397
MSFT240816P00250000,MSFT,2024-08-16,250.00,put,0.00,0.01,0.00,0,0.08,14,0,1130,2024-07-02,0.53964,-0.00042,0.00002,-0.00523,0.00244,-0.00025
MSFT240816C00260000,MSFT,2024-08-16,260.00,call,195.95,200.62,198.90,50,202.35,50,0,31,2024-07-02,0.15139,1.00000,0.00000,-0.13767,0.00000,0.31845
MSFT240816P00260000,MSFT,2024-08-16,260.00,put,0.00,0.01,0.00,0,0.07,5,0,230,2024-07-02,0.50702,-0.00045,0.00002,-0.00520,0.00258,-0.00027
MSFT240816C00265000,MSFT,2024-08-16,265.00,call,163.23,196.32,195.95,10,196.70,10,0,5,2024-07-02,0.68857,0.99230,0.00019,-0.23376,0.03419,0.31983
MSFT240816P00265000,MSFT,2024-08-16,265.00,put,0.00,0.01,0.00,0,0.08,13,0,0,2024-07-02,0.49116,-0.00046,0.00002,-0.00518,0.00266,-0.00027
MSFT240816C00270000,MSFT,2024-08-16,270.00,call,174.95,191.12,189.85,40,192.40,50,0,20,2024-07-02,0.56555,0.99750,0.00008,-0.17098,0.01250,0.32920
MSFT240816P00270000,MSFT,2024-08-16,270.00,put,0.00,0.01,0.00,0,0.09,14,0,442,2024-07-02,0.47546,-0.00047,0.00002,-0.00515,0.00273,-0.00028
MSFT240816C00275000,MSFT,2024-08-16,275.00,call,170.72,186.18,184.90,40,187.45,50,0,5,2024-07-02,0.56647,0.99665,0.00011,-0.18220,0.01631,0.33480
MSFT240816P00275000,MSFT,2024-08-16,275.00,put,0.00,0.01,0.00,0,0.08,5,0,120,2024-07-02,0.46022,-0.00049,0.00002,-0.00514,0.00282,-0.00029
MSFT240816C00280000,MSFT,2024-08-16,280.00,call,176.17,181.72,180.95,10,182.50,50,0,22,2024-07-02,0.69009,0.98576,0.00033,-0.30790,0.05840,0.33413
MSFT240816P00280000,MSFT,2024-08-16,280.00,put,0.00,0.01,0.00,0,0.09,13,0,259,2024-07-02,0.44513,-0.00051,0.00003,-0.00511,0.00290,-0.00030
MSFT240816C00285000,MSFT,2024-08-16,285.00,call,171.45,175.88,174.20,40,177.55,50,0,14,2024-07-02,0.13240,1.00000,0.00000,-0.15091,0.00000,0.34907
MSFT240816P00285000,MSFT,2024-08-16,285.00,put,0.00,0.01,0.00,0,0.09,33,0,1,2024-07-02,0.43034,-0.00052,0.00003,-0.00510,0.00300,-0.00031
MSFT240816C00290000,MSFT,2024-08-16,290.00,call,162.46,171.30,170.05,40,172.55,50,0,13,2024-07-02,0.52424,0.99567,0.00015,-0.19600,0.02049,0.35259
MSFT240816P00290000,MSFT,2024-08-16,290.00,put,0.05,0.01,0.00,0,0.09,33,1,217,2024-07-02,0.41571,-0.00054,0.00003,-0.00507,0.00309,-0.00032
MSFT240816C00295000,MSFT,2024-08-16,295.00,call,158.95,165.95,164.30,40,167.60,50,0,5,2024-07-02,0.12480,1.00000,0.00000,-0.15621,0.00000,0.36132
MSFT240816P00295000,MSFT,2024-08-16,295.00,put,0.00,0.06,0.01,20,0.10,58,0,6,2024-07-02,0.47043,-0.00254,0.00010,-0.02354,0.01268,-0.00151
MSFT240816C00300000,MSFT,2024-08-16,300.00,call,157.14,161.40,160.15,40,162.65,50,1,197,2024-07-02,0.50381,0.99435,0.00020,-0.21054,0.02601,0.36405
MSFT240816P00300000,MSFT,2024-08-16,300.00,put,0.05,0.06,0.01,25,0.10,55,4,712,2024-07-02,0.45412,-0.00262,0.00011,-0.02338,0.01306,-0.00156
MSFT240816C00305000,MSFT,2024-08-16,305.00,call,150.01,155.97,154.25,50,157.70,50,0,85,2024-07-02,0.11721,1.00000,0.00000,-0.16150,0.00000,0.37356
MSFT240816P00305000,MSFT,2024-08-16,305.00,put,0.06,0.08,0.05,1,0.11,220,1,262,2024-07-02,0.45138,-0.00343,0.00014,-0.02959,0.01665,-0.00204
MSFT240816C00310000,MSFT,2024-08-16,310.00,call,140.43,151.68,151.20,10,152.15,10,0,97,2024-07-02,0.52500,0.98810,0.00037,-0.26754,0.05002,0.37249
MSFT240816P00310000,MSFT,2024-08-16,310.00,put,0.06,0.06,0.04,32,0.07,5,10,1033,2024-07-02,0.42241,-0.00281,0.00013,-0.02314,0.01393,-0.00167
MSFT240816C00315000,MSFT,2024-08-16,315.00,call,144.29,146.72,146.25,10,147.20,10,1,88,2024-07-02,0.50763,0.98751,0.00040,-0.27091,0.05216,0.37827
MSFT240816P00315000,MSFT,2024-08-16,315.00,put,0.00,0.09,0.05,91,0.13,255,0,344,2024-07-02,0.42470,-0.00406,0.00018,-0.03228,0.01935,-0.00241
MSFT240816C00320000,MSFT,2024-08-16,320.00,call,133.25,141.12,139.40,40,142.85,50,0,96,2024-07-02,0.10581,1.00000,0.00000,-0.16944,0.00000,0.39194
MSFT240816P00320000,MSFT,2024-08-16,320.00,put,0.00,0.10,0.05,4,0.15,209,0,725,2024-07-02,0.41357,-0.00458,0.00020,-0.03498,0.02156,-0.00272
MSFT240816C00325000,MSFT,2024-08-16,325.00,call,130.57,136.20,134.50,40,137.90,50,0,41,2024-07-02,0.10201,1.00000,0.00000,-0.17209,0.00000,0.39806
MSFT240816P00325000,MSFT,2024-08-16,325.00,put,0.00,0.12,0.08,68,0.17,172,0,2240,2024-07-02,0.40610,-0.00550,0.00024,-0.04039,0.02538,-0.00326
MSFT240816C00330000,MSFT,2024-08-16,330.00,call,125.60,131.22,129.50,42,132.95,50,0,125,2024-07-02,0.09821,1.00000,0.00000,-0.17474,0.00000,0.40418
MSFT240816P00330000,MSFT,2024-08-16,330.00,put,0.14,0.13,0.10,70,0.16,136,2,616,2024-07-02,0.39391,-0.00609,0.00027,-0.04284,0.02780,-0.00361
MSFT240816C00335000,MSFT,2024-08-16,335.00,call,120.45,126.28,124.55,40,128.00,50,0,145,2024-07-02,0.09441,1.00000,0.00000,-0.17739,0.00000,0.41031
MSFT240816P00335000,MSFT,2024-08-16,335.00,put,0.17,0.15,0.12,75,0.19,163,17,774,2024-07-02,0.38461,-0.00709,0.00032,-0.04776,0.03178,-0.00420
MSFT240816C00340000,MSFT,2024-08-16,340.00,call,116.22,121.80,120.55,40,123.05,50,0,105,2024-07-02,0.40275,0.98757,0.00050,-0.26164,0.05192,0.40903
MSFT240816P00340000,MSFT,2024-08-16,340.00,put,0.20,0.20,0.19,1,0.21,216,111,5193,2024-07-02,0.38248,-0.00925,0.00040,-0.05993,0.04017,-0.00549
MSFT240816C00345000,MSFT,2024-08-16,345.00,call,112.24,116.85,115.60,40,118.10,50,0,44,2024-07-02,0.38903,0.98648,0.00055,-0.26730,0.05584,0.41452
MSFT240816P00345000,MSFT,2024-08-16,345.00,put,0.23,0.24,0.22,1,0.27,189,39,3286,2024-07-02,0.37531,-0.01110,0.00048,-0.06881,0.04707,-0.00658
MSFT240816C00350000,MSFT,2024-08-16,350.00,call,111.03,111.93,110.70,53,113.15,43,3,766,2024-07-02,0.37988,0.98434,0.00064,-0.27891,0.06336,0.41938
MSFT240816P00350000,MSFT,2024-08-16,350.00,put,0.25,0.26,0.22,63,0.30,165,467,7466,2024-07-02,0.36296,-0.01231,0.00055,-0.07264,0.05149,-0.00729
MSFT240816C00355000,MSFT,2024-08-16,355.00,call,104.27,106.55,104.85,52,108.25,58,1,262,2024-07-02,0.07922,1.00000,0.00000,-0.18798,0.00000,0.43480
MSFT240816P00355000,MSFT,2024-08-16,355.00,put,0.30,0.29,0.26,34,0.32,61,12,9134,2024-07-02,0.35199,-0.01395,0.00063,-0.07831,0.05736,-0.00825
MSFT240816C00360000,MSFT,2024-08-16,360.00,call,100.21,101.78,100.80,52,102.75,10,0,336,2024-07-02,0.30473,0.99160,0.00047,-0.23408,0.03689,0.43600
MSFT240816P00360000,MSFT,2024-08-16,360.00,put,0.35,0.35,0.34,1,0.37,73,14,1834,2024-07-02,0.34513,-0.01681,0.00075,-0.08994,0.06733,-0.00995
MSFT240816C00365000,MSFT,2024-08-16,365.00,call,96.30,97.15,95.90,41,98.40,43,3,483,2024-07-02,0.34528,0.97778,0.00095,-0.30708,0.08534,0.43388
MSFT240816P00365000,MSFT,2024-08-16,365.00,put,0.42,0.40,0.36,1,0.44,310,124,4238,2024-07-02,0.33537,-0.01942,0.00087,-0.09862,0.07616,-0.01149
MSFT240816C00370000,MSFT,2024-08-16,370.00,call,92.20,92.25,91.00,52,93.50,43,7,580,2024-07-02,0.33537,0.97443,0.00110,-0.32001,0.09605,0.43802
MSFT240816P00370000,MSFT,2024-08-16,370.00,put,0.50,0.48,0.41,1,0.55,221,154,8403,2024-07-02,0.32821,-0.02328,0.00104,-0.11220,0.08876,-0.01377
MSFT240816C00375000,MSFT,2024-08-16,375.00,call,85.85,87.38,86.10,46,88.65,43,3,34556,2024-07-02,0.32745,0.96981,0.00130,-0.33733,0.11032,0.44141
MSFT240816P00375000,MSFT,2024-08-16,375.00,put,0.58,0.55,0.52,50,0.59,260,50,3019,2024-07-02,0.31861,-0.02700,0.00121,-0.12296,0.10050,-0.01596
MSFT240816C00380000,MSFT,2024-08-16,380.00,call,80.00,82.50,81.20,43,83.80,50,1,895,2024-07-02,0.31723,0.96530,0.00150,-0.35151,0.12372,0.44488
MSFT240816P00380000,MSFT,2024-08-16,380.00,put,0.65,0.66,0.62,1,0.69,306,422,2054,2024-07-02,0.31129,-0.03227,0.00144,-0.13889,0.11656,-0.01909
MSFT240816C00385000,MSFT,2024-08-16,385.00,call,74.84,77.43,76.40,41,78.45,33,1,502,2024-07-02,0.29132,0.96712,0.00156,-0.33532,0.11836,0.45216
MSFT240816P00385000,MSFT,2024-08-16,385.00,put,0.80,0.77,0.72,48,0.81,342,129,1731,2024-07-02,0.30260,-0.03792,0.00169,-0.15359,0.13305,-0.02242
MSFT240816C00390000,MSFT,2024-08-16,390.00,call,71.75,72.83,71.50,46,74.15,50,6,736,2024-07-02,0.30001,0.95227,0.00205,-0.38927,0.16025,0.44942
MSFT240816P00390000,MSFT,2024-08-16,390.00,put,0.88,0.88,0.85,30,0.91,30,117,4086,2024-07-02,0.29254,-0.04389,0.00197,-0.16653,0.14982,-0.02594
MSFT240816C00395000,MSFT,2024-08-16,395.00,call,67.95,67.78,66.70,46,68.85,40,2,941,2024-07-02,0.27653,0.95245,0.00222,-0.37623,0.15979,0.45575
MSFT240816P00395000,MSFT,2024-08-16,395.00,put,1.05,1.06,1.02,34,1.11,261,151,2351,2024-07-02,0.28537,-0.05257,0.00233,-0.18690,0.17310,-0.03108
MSFT240816C00400000,MSFT,2024-08-16,400.00,call,62.70,63.38,62.95,16,63.80,15,13,1655,2024-07-02,0.28827,0.93068,0.00287,-0.44530,0.21491,0.44884
MSFT240816P00400000,MSFT,2024-08-16,400.00,put,1.32,1.25,1.20,1,1.31,233,158,4525,2024-07-02,0.27699,-0.06213,0.00274,-0.20590,0.19742,-0.03672
MSFT240816C00405000,MSFT,2024-08-16,405.00,call,58.10,58.70,58.25,10,59.15,49,3,729,2024-07-02,0.28111,0.91776,0.00335,-0.47244,0.24479,0.44730
MSFT240816P00405000,MSFT,2024-08-16,405.00,put,1.57,1.53,1.47,72,1.59,281,105,3377,2024-07-02,0.27105,-0.07519,0.00324,-0.23220,0.22872,-0.04446
MSFT240816C00410000,MSFT,2024-08-16,410.00,call,53.13,53.42,51.95,60,54.90,46,2,2291,2024-07-02,0.24833,0.92229,0.00363,-0.43349,0.23452,0.45638
MSFT240816P00410000,MSFT,2024-08-16,410.00,put,1.90,1.85,1.79,99,1.92,229,227,5312,2024-07-02,0.26434,-0.09011,0.00381,-0.25795,0.26211,-0.05330
MSFT240816C00415000,MSFT,2024-08-16,415.00,call,49.15,48.95,48.15,85,49.75,40,6,1965,2024-07-02,0.24788,0.90040,0.00438,-0.47799,0.28218,0.44949
MSFT240816P00415000,MSFT,2024-08-16,415.00,put,2.30,2.27,2.21,30,2.33,70,265,2729,2024-07-02,0.25870,-0.10863,0.00447,-0.28748,0.30051,-0.06431
MSFT240816C00420000,MSFT,2024-08-16,420.00,call,44.55,44.50,43.65,184,45.35,44,101,7453,2024-07-02,0.24391,0.87768,0.00515,-0.51457,0.32696,0.44211
MSFT240816P00420000,MSFT,2024-08-16,420.00,put,2.87,2.80,2.75,1,2.85,31,267,3306,2024-07-02,0.25382,-0.13104,0.00520,-0.31955,0.34304,-0.07765
MSFT240816C00425000,MSFT,2024-08-16,425.00,call,40.20,40.65,40.35,5,40.95,41,25,2905,2024-07-02,0.25275,0.83952,0.00598,-0.58684,0.39315,0.42525
MSFT240816P00425000,MSFT,2024-08-16,425.00,put,3.43,3.42,3.35,54,3.50,108,299,4523,2024-07-02,0.24849,-0.15672,0.00599,-0.34989,0.38708,-0.09296
MSFT240816C00430000,MSFT,2024-08-16,430.00,call,35.79,36.42,36.15,11,36.70,42,259,2558,2024-07-02,0.24681,0.81038,0.00681,-0.61645,0.43707,0.41396
MSFT240816P00430000,MSFT,2024-08-16,430.00,put,4.27,4.22,4.10,221,4.35,76,344,4055,2024-07-02,0.24437,-0.18748,0.00683,-0.38200,0.43403,-0.11136
MSFT240816C00435000,MSFT,2024-08-16,435.00,call,32.50,31.90,31.20,124,32.60,31,57,2854,2024-07-02,0.23187,0.78481,0.00782,-0.61844,0.47144,0.40506
MSFT240816P00435000,MSFT,2024-08-16,435.00,put,5.27,5.22,5.10,116,5.35,63,338,1501,2024-07-02,0.24132,-0.22335,0.00767,-0.41391,0.48164,-0.13291
MSFT240816C00440000,MSFT,2024-08-16,440.00,call,28.70,28.45,28.20,41,28.70,5,436,67906,2024-07-02,0.23599,0.73836,0.00855,-0.66782,0.52478,0.38301
MSFT240816P00440000,MSFT,2024-08-16,440.00,put,6.50,6.42,6.30,53,6.55,51,240,3544,2024-07-02,0.23842,-0.26349,0.00849,-0.44134,0.52668,-0.15711
MSFT240816C00445000,MSFT,2024-08-16,445.00,call,25.00,25.07,24.90,5,25.25,1,71,5061,2024-07-02,0.23644,0.69186,0.00923,-0.70012,0.56744,0.36085
MSFT240816P00445000,MSFT,2024-08-16,445.00,put,8.12,7.88,7.75,42,8.00,43,107,2086,2024-07-02,0.23660,-0.30824,0.00922,-0.46489,0.56751,-0.18425
MSFT240816C00450000,MSFT,2024-08-16,450.00,call,21.75,21.70,21.50,41,21.90,5,1895,5876,2024-07-02,0.23309,0.64454,0.00991,-0.71401,0.60065,0.33821
MSFT240816P00450000,MSFT,2024-08-16,450.00,put,9.70,9.60,9.45,70,9.75,49,431,3350,2024-07-02,0.23522,-0.35643,0.00983,-0.48118,0.60123,-0.21367
MSFT240816C00455000,MSFT,2024-08-16,455.00,call,18.50,18.70,18.55,4,18.85,10,500,6081,2024-07-02,0.23172,0.59349,0.01038,-0.72322,0.62560,0.31300
MSFT240816P00455000,MSFT,2024-08-16,455.00,put,11.80,11.60,11.50,1,11.70,1,433,1165,2024-07-02,0.23431,-0.40718,0.01027,-0.48886,0.62586,-0.24486
MSFT240816C00460000,MSFT,2024-08-16,460.00,call,15.92,15.90,15.80,11,16.00,2,3052,7821,2024-07-02,0.22958,0.54078,0.01072,-0.71979,0.63999,0.28660
MSFT240816P00460000,MSFT,2024-08-16,460.00,put,13.85,13.82,13.70,22,13.95,44,173,694,2024-07-02,0.23278,-0.45934,0.01057,-0.48440,0.64001,-0.27713
MSFT240816C00465000,MSFT,2024-08-16,465.00,call,13.42,13.47,13.35,31,13.60,5,544,7091,2024-07-02,0.22897,0.48723,0.01080,-0.70921,0.64302,0.25928
MSFT240816P00465000,MSFT,2024-08-16,465.00,put,16.65,16.38,16.25,16,16.50,1,26,325,2024-07-02,0.23263,-0.51206,0.01063,-0.47261,0.64306,-0.31014
MSFT240816C00470000,MSFT,2024-08-16,470.00,call,11.12,11.30,11.20,1,11.40,1,2064,8249,2024-07-02,0.22836,0.43420,0.01069,-0.68797,0.63458,0.23192
MSFT240816P00470000,MSFT,2024-08-16,470.00,put,19.30,19.25,19.10,1,19.40,1,10,97,2024-07-02,0.23324,-0.56377,0.01047,-0.45250,0.63511,-0.34296
MSFT240816C00475000,MSFT,2024-08-16,475.00,call,9.20,9.40,9.25,5,9.55,43,144,3175,2024-07-02,0.22791,0.38269,0.01038,-0.65741,0.61533,0.20510
MSFT240816P00475000,MSFT,2024-08-16,475.00,put,0.00,22.32,21.95,6,22.70,43,0,24,2024-07-02,0.23294,-0.61418,0.01018,-0.42045,0.61681,-0.37529
MSFT240816C00480000,MSFT,2024-08-16,480.00,call,7.50,7.72,7.60,11,7.85,41,648,11478,2024-07-02,0.22714,0.33324,0.00993,-0.61755,0.58629,0.17917
MSFT240816P00480000,MSFT,2024-08-16,480.00,put,25.75,26.27,25.30,41,27.25,74,1,9,2024-07-02,0.24361,-0.65405,0.00939,-0.41350,0.59477,-0.40273
MSFT240816C00485000,MSFT,2024-08-16,485.00,call,6.30,6.30,6.20,35,6.40,53,110,1167,2024-07-02,0.22684,0.28713,0.00931,-0.57239,0.54943,0.15482
MSFT240816P00485000,MSFT,2024-08-16,485.00,put,0.00,29.27,28.90,41,29.65,30,0,10,2024-07-02,0.23461,-0.70557,0.00911,-0.34063,0.55592,-0.43561
MSFT240816C00490000,MSFT,2024-08-16,490.00,call,5.10,5.10,5.00,41,5.20,31,1394,1994,2024-07-02,0.22669,0.24476,0.00859,-0.52302,0.50669,0.13230
MSFT240816P00490000,MSFT,2024-08-16,490.00,put,34.80,33.17,32.75,42,33.60,8,10,38,2024-07-02,0.23766,-0.74389,0.00840,-0.30046,0.51901,-0.46212
MSFT240816C00495000,MSFT,2024-08-16,495.00,call,4.03,4.08,3.95,6,4.20,33,111,1041,2024-07-02,0.22638,0.20615,0.00781,-0.47036,0.45972,0.11170
MSFT240816P00495000,MSFT,2024-08-16,495.00,put,0.00,38.15,36.80,30,39.50,83,0,34,2024-07-02,0.25946,-0.75942,0.00744,-0.32198,0.50198,-0.47705
MSFT240816C00500000,MSFT,2024-08-16,500.00,call,3.30,3.28,3.20,42,3.35,30,273,2642,2024-07-02,0.22714,0.17288,0.00698,-0.42056,0.41249,0.09385
MSFT240816P00500000,MSFT,2024-08-16,500.00,put,42.00,41.52,41.05,41,42.00,30,8,10,2024-07-02,0.24574,-0.80654,0.00692,-0.22142,0.44248,-0.50788
MSFT240816C00505000,MSFT,2024-08-16,505.00,call,2.55,2.60,2.53,33,2.68,39,33,564,2024-07-02,0.22745,0.14320,0.00616,-0.36987,0.36447,0.07788
MSFT240816P00505000,MSFT,2024-08-16,505.00,put,0.00,46.92,45.50,46,48.35,62,0,0,2024-07-02,0.27455,-0.80731,0.00618,-0.26884,0.44140,-0.51498
MSFT240816C00510000,MSFT,2024-08-16,510.00,call,2.01,2.04,1.99,25,2.09,41,64,1185,2024-07-02,0.22760,0.11730,0.00536,-0.32066,0.31746,0.06391
MSFT240816P00510000,MSFT,2024-08-16,510.00,put,0.00,50.62,50.15,46,51.10,7,0,0,2024-07-02,0.26190,-0.84653,0.00561,-0.17128,0.38176,-0.54175
MSFT240816C00515000,MSFT,2024-08-16,515.00,call,1.59,1.59,1.55,22,1.63,1,73,427,2024-07-02,0.22791,0.09530,0.00461,-0.27500,0.27320,0.05200
