contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
NVDA240920C00086000,NVDA,2024-09-20,86.00,call,38.53,38.77,38.50,140,39.05,70,44,16123,2024-07-02,0.57698,0.93229,0.00395,-0.13921,0.07516,0.16569
NVDA240920P00086000,NVDA,2024-09-20,86.00,put,0.94,0.93,0.92,320,0.94,71,196,24225,2024-07-02,0.55320,-0.06107,0.00380,-0.08304,0.06936,-0.01846
NVDA240920C00088000,NVDA,2024-09-20,88.00,call,36.95,36.90,36.70,123,37.10,40,19,12844,2024-07-02,0.56143,0.92501,0.00439,-0.14492,0.08129,0.16783
NVDA240920P00088000,NVDA,2024-09-20,88.00,put,1.12,1.10,1.08,91,1.11,111,475,20238,2024-07-02,0.54787,-0.07094,0.00431,-0.09215,0.07791,-0.02148
NVDA240920C00090000,NVDA,2024-09-20,90.00,call,34.58,35.20,34.95,108,35.45,37,127,46314,2024-07-02,0.56403,0.91134,0.00496,-0.15949,0.09222,0.16788
NVDA240920P00090000,NVDA,2024-09-20,90.00,put,1.33,1.29,1.28,133,1.31,62,884,44427,2024-07-02,0.54223,-0.08182,0.00486,-0.10139,0.08684,-0.02483
NVDA240920C00092000,NVDA,2024-09-20,92.00,call,33.20,33.40,33.20,51,33.60,43,39,14601,2024-07-02,0.55244,0.90094,0.00549,-0.16725,0.10010,0.16903
NVDA240920P00092000,NVDA,2024-09-20,92.00,put,1.64,1.52,1.51,175,1.54,85,24,8891,2024-07-02,0.53811,-0.09436,0.00544,-0.11158,0.09658,-0.02870
NVDA240920C00093000,NVDA,2024-09-20,93.00,call,32.95,32.55,32.40,25,32.70,31,7,10574,2024-07-02,0.55092,0.89395,0.00579,-0.17329,0.10518,0.16901
NVDA240920P00093000,NVDA,2024-09-20,93.00,put,1.67,1.65,1.64,188,1.67,79,104,5027,2024-07-02,0.53644,-0.10122,0.00575,-0.11693,0.10168,-0.03083
NVDA240920C00094000,NVDA,2024-09-20,94.00,call,31.20,31.75,31.55,60,31.95,56,3,5409,2024-07-02,0.55305,0.88546,0.00609,-0.18121,0.11116,0.16848
NVDA240920P00094000,NVDA,2024-09-20,94.00,put,1.79,1.79,1.78,22,1.81,75,122,3574,2024-07-02,0.53491,-0.10844,0.00606,-0.12239,0.10689,-0.03308
NVDA240920C00095000,NVDA,2024-09-20,95.00,call,30.30,30.90,30.80,100,31.00,52,248,76334,2024-07-02,0.54985,0.87842,0.00639,-0.18640,0.11595,0.16845
NVDA240920P00095000,NVDA,2024-09-20,95.00,put,1.98,1.94,1.92,69,1.96,74,773,19220,2024-07-02,0.53339,-0.11599,0.00638,-0.12785,0.11215,-0.03543
NVDA240920C00096000,NVDA,2024-09-20,96.00,call,29.80,30.05,29.90,17,30.20,79,7,9747,2024-07-02,0.54604,0.87129,0.00670,-0.19124,0.12066,0.16839
NVDA240920P00096000,NVDA,2024-09-20,96.00,put,2.12,2.10,2.08,93,2.12,78,34,4798,2024-07-02,0.53217,-0.12396,0.00670,-0.13346,0.11753,-0.03793
NVDA240920C00097000,NVDA,2024-09-20,97.00,call,29.35,29.25,29.05,57,29.45,40,2,11135,2024-07-02,0.54558,0.86273,0.00701,-0.19779,0.12612,0.16785
NVDA240920P00097000,NVDA,2024-09-20,97.00,put,2.31,2.27,2.25,80,2.29,75,14,4596,2024-07-02,0.53080,-0.13219,0.00702,-0.13897,0.12290,-0.04052
NVDA240920C00098000,NVDA,2024-09-20,98.00,call,28.60,28.42,28.20,97,28.65,40,4,14157,2024-07-02,0.54208,0.85490,0.00732,-0.20269,0.13096,0.16756
NVDA240920P00098000,NVDA,2024-09-20,98.00,put,2.60,2.45,2.43,51,2.47,50,67,10004,2024-07-02,0.52958,-0.14081,0.00735,-0.14452,0.12832,-0.04323
NVDA240920C00099000,NVDA,2024-09-20,99.00,call,27.35,27.60,27.45,78,27.75,77,27,5800,2024-07-02,0.53872,0.84671,0.00765,-0.20760,0.13585,0.16716
NVDA240920P00099000,NVDA,2024-09-20,99.00,put,2.62,2.65,2.62,60,2.67,93,179,4016,2024-07-02,0.52912,-0.15000,0.00767,-0.15041,0.13390,-0.04614
NVDA240920C00100000,NVDA,2024-09-20,100.00,call,26.75,26.80,26.65,51,26.95,31,1562,54852,2024-07-02,0.53613,0.83796,0.00797,-0.21282,0.14089,0.16656
NVDA240920P00100000,NVDA,2024-09-20,100.00,put,2.89,2.86,2.85,20,2.87,55,7590,34452,2024-07-02,0.52851,-0.15945,0.00800,-0.15614,0.13942,-0.04914
NVDA240920C00101000,NVDA,2024-09-20,101.00,call,26.06,26.05,25.90,44,26.20,12,97,5412,2024-07-02,0.53644,0.82794,0.00828,-0.21947,0.14645,0.16551
NVDA240920P00101000,NVDA,2024-09-20,101.00,put,3.22,3.05,3.00,40,3.10,173,32,3993,2024-07-02,0.52561,-0.16842,0.00833,-0.16058,0.14446,-0.05197
NVDA240920C00102000,NVDA,2024-09-20,102.00,call,25.00,25.27,25.15,50,25.40,35,139,5475,2024-07-02,0.53384,0.81859,0.00860,-0.22447,0.15143,0.16471
NVDA240920P00102000,NVDA,2024-09-20,102.00,put,3.37,3.30,3.25,406,3.35,406,279,4998,2024-07-02,0.52622,-0.17889,0.00865,-0.16674,0.15011,-0.05533
NVDA240920C00103000,NVDA,2024-09-20,103.00,call,25.15,24.55,24.40,47,24.70,111,5,3623,2024-07-02,0.53461,0.80788,0.00890,-0.23110,0.15691,0.16340
NVDA240920P00103000,NVDA,2024-09-20,103.00,put,3.63,3.55,3.50,322,3.60,437,45,3715,2024-07-02,0.52607,-0.18938,0.00896,-0.17238,0.15553,-0.05870
NVDA240920C00104000,NVDA,2024-09-20,104.00,call,23.25,23.80,23.60,177,24.00,121,37,4971,2024-07-02,0.53262,0.79776,0.00921,-0.23614,0.16186,0.16233
NVDA240920P00104000,NVDA,2024-09-20,104.00,put,3.88,3.80,3.75,339,3.85,368,16,5355,2024-07-02,0.52500,-0.19985,0.00928,-0.17738,0.16071,-0.06206
NVDA240920C00105000,NVDA,2024-09-20,105.00,call,22.72,23.10,23.00,10,23.20,9,309,242833,2024-07-02,0.53293,0.78669,0.00950,-0.24220,0.16704,0.16088
NVDA240920P00105000,NVDA,2024-09-20,105.00,put,4.05,4.05,4.00,36,4.10,106,1878,43403,2024-07-02,0.52333,-0.21040,0.00960,-0.18190,0.16570,-0.06545
NVDA240920C00106000,NVDA,2024-09-20,106.00,call,22.17,22.40,22.30,11,22.50,11,27,5302,2024-07-02,0.53247,0.77560,0.00979,-0.24767,0.17198,0.15944
NVDA240920P00106000,NVDA,2024-09-20,106.00,put,4.30,4.35,4.30,320,4.40,299,38,2530,2024-07-02,0.52378,-0.22187,0.00989,-0.18735,0.17087,-0.06919
NVDA240920C00107000,NVDA,2024-09-20,107.00,call,22.05,21.73,21.60,11,21.85,11,25,3808,2024-07-02,0.53308,0.76399,0.01006,-0.25349,0.17690,0.15778
NVDA240920P00107000,NVDA,2024-09-20,107.00,put,4.77,4.65,4.60,328,4.70,331,309,4412,2024-07-02,0.52348,-0.23335,0.01018,-0.19220,0.17579,-0.07293
NVDA240920C00108000,NVDA,2024-09-20,108.00,call,20.50,21.02,20.90,11,21.15,30,16,6669,2024-07-02,0.53064,0.75299,0.01036,-0.25754,0.18133,0.15638
NVDA240920P00108000,NVDA,2024-09-20,108.00,put,5.10,4.95,4.90,410,5.00,220,14,2292,2024-07-02,0.52256,-0.24488,0.01047,-0.19651,0.18049,-0.07669
NVDA240920C00109000,NVDA,2024-09-20,109.00,call,19.75,20.35,20.25,11,20.45,9,14,5523,2024-07-02,0.52973,0.74135,0.01063,-0.26213,0.18578,0.15472
NVDA240920P00109000,NVDA,2024-09-20,109.00,put,5.40,5.30,5.25,39,5.35,280,64,2194,2024-07-02,0.52363,-0.25714,0.01072,-0.20161,0.18522,-0.08075
NVDA240920C00110000,NVDA,2024-09-20,110.00,call,19.30,19.73,19.60,11,19.85,19,496,24578,2024-07-02,0.53080,0.72906,0.01087,-0.26749,0.19022,0.15278
NVDA240920P00110000,NVDA,2024-09-20,110.00,put,5.75,5.60,5.55,61,5.65,42,4523,21006,2024-07-02,0.52119,-0.26873,0.01102,-0.20468,0.18944,-0.08452
NVDA240920C00111000,NVDA,2024-09-20,111.00,call,18.75,19.05,18.95,30,19.15,15,7,4935,2024-07-02,0.52805,0.71743,0.01115,-0.27066,0.19417,0.15114
NVDA240920P00111000,NVDA,2024-09-20,111.00,put,6.17,5.95,5.90,34,6.00,58,571,3373,2024-07-02,0.52089,-0.28103,0.01127,-0.20858,0.19367,-0.08860
NVDA240920C00112000,NVDA,2024-09-20,112.00,call,18.30,18.43,18.35,29,18.50,21,76,14167,2024-07-02,0.52790,0.70507,0.01138,-0.27488,0.19813,0.14917
NVDA240920P00112000,NVDA,2024-09-20,112.00,put,6.55,6.35,6.30,173,6.40,259,648,7632,2024-07-02,0.52226,-0.29384,0.01148,-0.21305,0.19779,-0.09292
NVDA240920C00113000,NVDA,2024-09-20,113.00,call,17.55,17.80,17.70,26,17.90,13,68,11975,2024-07-02,0.52637,0.69281,0.01162,-0.27813,0.20180,0.14726
NVDA240920P00113000,NVDA,2024-09-20,113.00,put,6.71,6.70,6.65,96,6.75,57,24,5937,2024-07-02,0.52058,-0.30618,0.01174,-0.21572,0.20151,-0.09701
NVDA240920C00114000,NVDA,2024-09-20,114.00,call,17.15,17.23,17.15,29,17.30,20,224,8996,2024-07-02,0.52729,0.67999,0.01181,-0.28232,0.20538,0.14506
NVDA240920P00114000,NVDA,2024-09-20,114.00,put,7.25,7.10,7.05,289,7.15,47,139,3369,2024-07-02,0.52058,-0.31898,0.01195,-0.21893,0.20510,-0.10132
NVDA240920C00115000,NVDA,2024-09-20,115.00,call,16.60,16.62,16.55,28,16.70,1,223,9702,2024-07-02,0.52546,0.66747,0.01204,-0.28485,0.20861,0.14304
NVDA240920P00115000,NVDA,2024-09-20,115.00,put,7.55,7.50,7.45,31,7.55,45,1731,21724,2024-07-02,0.51997,-0.33180,0.01215,-0.22155,0.20843,-0.10565
NVDA240920C00116000,NVDA,2024-09-20,116.00,call,15.79,16.07,16.00,12,16.15,51,164,6449,2024-07-02,0.52607,0.65453,0.01220,-0.28829,0.21170,0.14076
NVDA240920P00116000,NVDA,2024-09-20,116.00,put,8.00,7.95,7.90,184,8.00,270,166,2215,2024-07-02,0.52119,-0.34494,0.01231,-0.22477,0.21158,-0.11017
NVDA240920C00117000,NVDA,2024-09-20,117.00,call,15.25,15.52,15.45,28,15.60,43,86,4896,2024-07-02,0.52592,0.64161,0.01237,-0.29105,0.21452,0.13849
NVDA240920P00117000,NVDA,2024-09-20,117.00,put,8.56,8.40,8.35,32,8.45,296,183,3148,2024-07-02,0.52165,-0.35803,0.01246,-0.22731,0.21445,-0.11467
NVDA240920C00118000,NVDA,2024-09-20,118.00,call,14.85,14.98,14.90,123,15.05,25,80,7630,2024-07-02,0.52561,0.62864,0.01252,-0.29343,0.21710,0.13618
NVDA240920P00118000,NVDA,2024-09-20,118.00,put,8.81,8.85,8.80,39,8.90,99,180,3548,2024-07-02,0.52150,-0.37112,0.01262,-0.22923,0.21705,-0.11918
NVDA240920C00119000,NVDA,2024-09-20,119.00,call,14.33,14.45,14.35,14,14.55,34,227,2997,2024-07-02,0.52516,0.61562,0.01267,-0.29542,0.21942,0.13384
NVDA240920P00119000,NVDA,2024-09-20,119.00,put,9.43,9.30,9.25,122,9.35,27,383,2370,2024-07-02,0.52058,-0.38422,0.01278,-0.23047,0.21939,-0.12368
NVDA240920C00120000,NVDA,2024-09-20,120.00,call,13.95,13.93,13.85,87,14.00,28,2368,74970,2024-07-02,0.52455,0.60256,0.01280,-0.29702,0.22150,0.13147
NVDA240920P00120000,NVDA,2024-09-20,120.00,put,9.89,9.80,9.75,33,9.85,217,1126,33353,2024-07-02,0.52150,-0.39741,0.01288,-0.23230,0.22149,-0.12833
NVDA240920C00121000,NVDA,2024-09-20,121.00,call,13.30,13.45,13.35,76,13.55,29,942,6397,2024-07-02,0.52500,0.58947,0.01290,-0.29884,0.22332,0.12901
NVDA240920P00121000,NVDA,2024-09-20,121.00,put,10.52,10.30,10.25,13,10.35,219,362,2688,2024-07-02,0.52180,-0.41057,0.01298,-0.23351,0.22333,-0.13297
NVDA240920C00122000,NVDA,2024-09-20,122.00,call,13.00,13.00,12.90,58,13.10,29,1957,8338,2024-07-02,0.52637,0.57646,0.01295,-0.30081,0.22489,0.12650
NVDA240920P00122000,NVDA,2024-09-20,122.00,put,10.91,10.80,10.75,37,10.85,97,627,3848,2024-07-02,0.52134,-0.42374,0.01308,-0.23403,0.22491,-0.13760
NVDA240920C00123000,NVDA,2024-09-20,123.00,call,12.45,12.50,12.45,2,12.55,130,5082,8043,2024-07-02,0.52500,0.56336,0.01306,-0.30110,0.22622,0.12407
NVDA240920P00123000,NVDA,2024-09-20,123.00,put,11.43,11.30,11.25,129,11.35,20,447,2593,2024-07-02,0.52043,-0.43694,0.01318,-0.23401,0.22624,-0.14224
NVDA240920C00124000,NVDA,2024-09-20,124.00,call,11.90,12.05,12.00,1,12.10,203,611,5802,2024-07-02,0.52516,0.55037,0.01312,-0.30185,0.22728,0.12156
NVDA240920P00124000,NVDA,2024-09-20,124.00,put,12.05,11.88,11.80,39,11.95,56,406,3555,2024-07-02,0.52241,-0.44988,0.01319,-0.23514,0.22730,-0.14699
NVDA240920C00125000,NVDA,2024-09-20,125.00,call,11.55,11.60,11.55,1,11.65,118,17903,50914,2024-07-02,0.52470,0.53736,0.01318,-0.30199,0.22811,0.11905
NVDA240920P00125000,NVDA,2024-09-20,125.00,put,12.50,12.43,12.35,124,12.50,290,15159,6343,2024-07-02,0.52256,-0.46289,0.01324,-0.23505,0.22812,-0.15170
NVDA240920C00126000,NVDA,2024-09-20,126.00,call,11.15,11.15,11.10,20,11.20,27,179,15122,2024-07-02,0.52378,0.52433,0.01324,-0.30159,0.22869,0.11653
NVDA240920P00126000,NVDA,2024-09-20,126.00,put,13.45,12.98,12.90,79,13.05,206,528,3787,2024-07-02,0.52211,-0.47591,0.01328,-0.23435,0.22869,-0.15640
NVDA240920C00127000,NVDA,2024-09-20,127.00,call,10.70,10.73,10.65,161,10.80,223,621,5571,2024-07-02,0.52348,0.51143,0.01326,-0.30121,0.22902,0.11399
NVDA240920P00127000,NVDA,2024-09-20,127.00,put,13.94,13.55,13.50,33,13.60,37,32,1962,2024-07-02,0.52195,-0.48882,0.01330,-0.23352,0.22902,-0.16112
NVDA240920C00128000,NVDA,2024-09-20,128.00,call,10.15,10.32,10.25,153,10.40,137,294,6202,2024-07-02,0.52333,0.49864,0.01327,-0.30062,0.22911,0.11144
NVDA240920P00128000,NVDA,2024-09-20,128.00,put,14.25,14.07,13.90,80,14.25,283,122,2372,2024-07-02,0.51921,-0.50215,0.01338,-0.23104,0.22911,-0.16585
NVDA240920C00129000,NVDA,2024-09-20,129.00,call,9.95,9.93,9.85,204,10.00,304,286,6273,2024-07-02,0.52333,0.48597,0.01327,-0.29983,0.22897,0.10890
NVDA240920P00129000,NVDA,2024-09-20,129.00,put,14.88,14.75,14.65,1,14.85,424,52,2593,2024-07-02,0.52287,-0.51413,0.01328,-0.23163,0.22897,-0.17056
NVDA240920C00130000,NVDA,2024-09-20,130.00,call,9.55,9.55,9.50,128,9.60,29,5867,115253,2024-07-02,0.52333,0.47341,0.01324,-0.29878,0.22860,0.10635
NVDA240920P00130000,NVDA,2024-09-20,130.00,put,15.76,15.38,15.30,28,15.45,443,339,10770,2024-07-02,0.52378,-0.52648,0.01323,-0.23054,0.22861,-0.17527
NVDA240920C00132000,NVDA,2024-09-20,132.00,call,8.80,8.82,8.75,250,8.90,269,1374,51891,2024-07-02,0.52302,0.44859,0.01317,-0.29572,0.22721,0.10128
NVDA240920P00132000,NVDA,2024-09-20,132.00,put,17.00,16.57,16.40,73,16.75,87,41,5464,2024-07-02,0.52089,-0.55202,0.01322,-0.22501,0.22716,-0.18474
NVDA240920C00134000,NVDA,2024-09-20,134.00,call,8.00,8.15,8.10,139,8.20,188,249,14005,2024-07-02,0.52333,0.42450,0.01304,-0.29202,0.22500,0.09627
NVDA240920P00134000,NVDA,2024-09-20,134.00,put,18.28,17.85,17.65,105,18.05,56,18,2085,2024-07-02,0.51997,-0.57660,0.01311,-0.21953,0.22488,-0.19415
NVDA240920C00135000,NVDA,2024-09-20,135.00,call,7.75,7.85,7.80,15,7.90,112,384,2245,2024-07-02,0.52439,0.41302,0.01293,-0.29036,0.22364,0.09384
NVDA240920P00135000,NVDA,2024-09-20,135.00,put,18.67,18.55,18.35,87,18.75,71,17,1108,2024-07-02,0.52150,-0.58799,0.01300,-0.21758,0.22352,-0.19875
NVDA240920C00136000,NVDA,2024-09-20,136.00,call,7.50,7.50,7.45,180,7.55,17,209,7977,2024-07-02,0.52256,0.40068,0.01288,-0.28682,0.22197,0.09129
NVDA240920P00136000,NVDA,2024-09-20,136.00,put,0.00,19.25,19.05,111,19.45,246,0,2215,2024-07-02,0.52256,-0.59932,0.01288,-0.21517,0.22197,-0.20333
NVDA240920C00138000,NVDA,2024-09-20,138.00,call,6.70,6.92,6.85,417,7.00,187,194,11629,2024-07-02,0.52317,0.37805,0.01265,-0.28159,0.21832,0.08648
NVDA240920P00138000,NVDA,2024-09-20,138.00,put,21.77,20.65,20.45,14,20.85,73,2,1017,2024-07-02,0.52333,-0.62189,0.01265,-0.20899,0.21833,-0.21247
NVDA240920C00140000,NVDA,2024-09-20,140.00,call,6.38,6.35,6.30,356,6.40,10,4081,67697,2024-07-02,0.52226,0.35553,0.01242,-0.27473,0.21392,0.08167
NVDA240920P00140000,NVDA,2024-09-20,140.00,put,22.50,22.10,21.90,61,22.30,66,272,3871,2024-07-02,0.52439,-0.64354,0.01238,-0.20229,0.21412,-0.22146
NVDA240920C00141000,NVDA,2024-09-20,141.00,call,6.05,6.10,6.05,130,6.15,78,324,2720,2024-07-02,0.52287,0.34502,0.01227,-0.27170,0.21160,0.07939
NVDA240920P00141000,NVDA,2024-09-20,141.00,put,0.00,22.83,22.60,139,23.05,62,0,286,2024-07-02,0.52470,-0.65415,0.01224,-0.19856,0.21179,-0.22592
NVDA240920C00142000,NVDA,2024-09-20,142.00,call,5.80,5.85,5.80,207,5.90,127,146,41286,2024-07-02,0.52302,0.33452,0.01212,-0.26825,0.20911,0.07712
NVDA240920P00142000,NVDA,2024-09-20,142.00,put,24.17,23.58,23.35,105,23.80,60,1,373,2024-07-02,0.52531,-0.66441,0.01208,-0.19489,0.20937,-0.23032
NVDA240920C00143000,NVDA,2024-09-20,143.00,call,5.40,5.60,5.55,360,5.65,39,106,4254,2024-07-02,0.52256,0.32393,0.01198,-0.26427,0.20642,0.07482
NVDA240920P00143000,NVDA,2024-09-20,143.00,put,0.00,24.35,24.15,59,24.55,64,0,216,2024-07-02,0.52653,-0.67417,0.01192,-0.19148,0.20691,-0.23463
NVDA240920C00144000,NVDA,2024-09-20,144.00,call,5.30,5.40,5.35,33,5.45,173,360,2764,2024-07-02,0.52439,0.31466,0.01179,-0.26164,0.20392,0.07276
NVDA240920P00144000,NVDA,2024-09-20,144.00,put,25.05,25.12,24.90,137,25.35,101,3,108,2024-07-02,0.52744,-0.68384,0.01175,-0.18776,0.20433,-0.23892
NVDA240920C00145000,NVDA,2024-09-20,145.00,call,5.14,5.15,5.10,344,5.20,130,1638,19080,2024-07-02,0.52317,0.30411,0.01164,-0.25691,0.20090,0.07047
NVDA240920P00145000,NVDA,2024-09-20,145.00,put,0.00,25.90,25.70,67,26.10,55,0,397,2024-07-02,0.52836,-0.69328,0.01157,-0.18393,0.20166,-0.24317
NVDA240920C00146000,NVDA,2024-09-20,146.00,call,4.85,4.95,4.90,144,5.00,205,46,4859,2024-07-02,0.52409,0.29483,0.01146,-0.25348,0.19810,0.06842
NVDA240920P00146000,NVDA,2024-09-20,146.00,put,27.62,26.65,26.40,63,26.90,54,1,116,2024-07-02,0.52729,-0.70352,0.01142,-0.17870,0.19861,-0.24756
NVDA240920C00147000,NVDA,2024-09-20,147.00,call,4.60,4.75,4.70,41,4.80,231,38,2472,2024-07-02,0.52455,0.28555,0.01128,-0.24966,0.19515,0.06636
NVDA240920P00147000,NVDA,2024-09-20,147.00,put,0.00,27.57,27.20,65,27.95,73,0,13,2024-07-02,0.53461,-0.70922,0.01116,-0.17899,0.19683,-0.25111
NVDA240920C00148000,NVDA,2024-09-20,148.00,call,4.60,4.55,4.50,43,4.60,132,55,8796,2024-07-02,0.52470,0.27633,0.01110,-0.24556,0.19208,0.06432
NVDA240920P00148000,NVDA,2024-09-20,148.00,put,0.00,28.27,28.00,134,28.55,65,0,37,2024-07-02,0.53034,-0.72068,0.01104,-0.17143,0.19310,-0.25573
NVDA240920C00149000,NVDA,2024-09-20,149.00,call,4.30,4.35,4.30,189,4.40,124,20,8546,2024-07-02,0.52439,0.26707,0.01092,-0.24106,0.18885,0.06227
NVDA240920P00149000,NVDA,2024-09-20,149.00,put,0.00,29.08,28.85,99,29.30,59,0,326,2024-07-02,0.53125,-0.72923,0.01085,-0.16728,0.19016,-0.25980
NVDA240920C00150000,NVDA,2024-09-20,150.00,call,4.13,4.15,4.10,287,4.20,53,5120,93024,2024-07-02,0.52363,0.25776,0.01074,-0.23617,0.18545,0.06021
NVDA240920P00150000,NVDA,2024-09-20,150.00,put,30.12,29.92,29.70,61,30.15,60,35,3842,2024-07-02,0.53339,-0.73691,0.01065,-0.16392,0.18742,-0.26371
NVDA240920C00151000,NVDA,2024-09-20,151.00,call,4.00,4.00,3.95,185,4.05,206,103,1306,2024-07-02,0.52531,0.25002,0.01053,-0.23292,0.18251,0.05845
NVDA240920P00151000,NVDA,2024-09-20,151.00,put,0.00,30.88,30.55,18,31.20,51,0,2,2024-07-02,0.54177,-0.74097,0.01041,-0.16488,0.18592,-0.26690
NVDA240920C00152000,NVDA,2024-09-20,152.00,call,3.70,3.83,3.80,2,3.85,52,258,2836,2024-07-02,0.52546,0.24166,0.01034,-0.22857,0.17920,0.05658
NVDA240920P00152000,NVDA,2024-09-20,152.00,put,0.00,31.67,31.30,157,32.05,77,0,0,2024-07-02,0.54070,-0.74990,0.01024,-0.15924,0.18254,-0.27104
NVDA240920C00153000,NVDA,2024-09-20,153.00,call,3.70,3.65,3.60,237,3.70,155,374,1373,2024-07-02,0.52470,0.23299,0.01015,-0.22353,0.17564,0.05464
NVDA240920P00153000,NVDA,2024-09-20,153.00,put,0.00,32.50,32.15,88,32.85,142,0,0,2024-07-02,0.54147,-0.75764,0.01005,-0.15484,0.17948,-0.27494
NVDA240920C00154000,NVDA,2024-09-20,154.00,call,3.51,3.50,3.45,241,3.55,170,244,1305,2024-07-02,0.52531,0.22530,0.00995,-0.21943,0.17237,0.05290
NVDA240920P00154000,NVDA,2024-09-20,154.00,put,0.00,33.35,32.95,107,33.75,43,0,10,2024-07-02,0.54299,-0.76476,0.00986,-0.15095,0.17658,-0.27872
NVDA240920C00155000,NVDA,2024-09-20,155.00,call,3.30,3.38,3.35,1,3.40,142,522,6410,2024-07-02,0.52729,0.21862,0.00974,-0.21630,0.16943,0.05137
NVDA240920P00155000,NVDA,2024-09-20,155.00,put,0.00,34.15,33.95,32,34.35,47,0,71,2024-07-02,0.54131,-0.77345,0.00968,-0.14475,0.17291,-0.28281
NVDA240920C00156000,NVDA,2024-09-20,156.00,call,3.15,3.20,3.15,288,3.25,155,2043,8587,2024-07-02,0.52531,0.20987,0.00955,-0.21029,0.16545,0.04941
NVDA240920P00156000,NVDA,2024-09-20,156.00,put,0.00,35.12,34.85,9,35.40,21,0,0,2024-07-02,0.54909,-0.77668,0.00947,-0.14533,0.17151,-0.28580
NVDA240920C00158000,NVDA,2024-09-20,158.00,call,2.96,2.95,2.92,96,2.97,58,130,1951,2024-07-02,0.52698,0.19623,0.00914,-0.20234,0.15895,0.04630
NVDA240920P00158000,NVDA,2024-09-20,158.00,put,0.00,36.80,36.35,157,37.25,111,0,8,2024-07-02,0.54894,-0.79129,0.00911,-0.13517,0.16492,-0.29341
NVDA240920C00160000,NVDA,2024-09-20,160.00,call,2.70,2.71,2.69,40,2.73,53,585,16568,2024-07-02,0.52820,0.18314,0.00874,-0.19409,0.15233,0.04330
NVDA240920P00160000,NVDA,2024-09-20,160.00,put,0.00,38.52,38.30,54,38.75,44,0,1149,2024-07-02,0.54985,-0.80455,0.00874,-0.12576,0.15856,-0.30074
NVDA240920C00162000,NVDA,2024-09-20,162.00,call,2.52,2.48,2.46,80,2.51,42,54,1928,2024-07-02,0.52866,0.17038,0.00835,-0.18533,0.14553,0.04037
NVDA240920P00162000,NVDA,2024-09-20,162.00,put,0.00,40.38,40.15,101,40.60,66,0,250,2024-07-02,0.55869,-0.81267,0.00838,-0.12224,0.15449,-0.30700
NVDA240920C00164000,NVDA,2024-09-20,164.00,call,2.31,2.28,2.26,40,2.30,66,71,8625,2024-07-02,0.52988,0.15881,0.00796,-0.17725,0.13905,0.03770
NVDA240920P00164000,NVDA,2024-09-20,164.00,put,42.55,42.20,41.85,139,42.55,40,3,3,2024-07-02,0.56418,-0.82201,0.00804,-0.11635,0.14963,-0.31350
NVDA240920C00165000,NVDA,2024-09-20,165.00,call,2.16,2.19,2.16,87,2.21,39,233,10238,2024-07-02,0.53080,0.15346,0.00777,-0.17349,0.13595,0.03646
NVDA240920P00165000,NVDA,2024-09-20,165.00,put,43.11,43.10,42.90,84,43.30,51,1,285,2024-07-02,0.56586,-0.82703,0.00787,-0.11264,0.14695,-0.31682
NVDA240920C00166000,NVDA,2024-09-20,166.00,call,2.05,2.09,2.07,138,2.12,67,121,758,2024-07-02,0.53080,0.14778,0.00757,-0.16908,0.13257,0.03515
NVDA240920P00166000,NVDA,2024-09-20,166.00,put,0.00,44.02,43.65,174,44.40,60,0,2,2024-07-02,0.56875,-0.83123,0.00771,-0.10987,0.14465,-0.31997
NVDA240920C00167000,NVDA,2024-09-20,167.00,call,2.08,2.00,1.98,43,2.03,67,15,880,2024-07-02,0.53110,0.14244,0.00738,-0.16494,0.12933,0.03391
NVDA240920P00167000,NVDA,2024-09-20,167.00,put,0.00,45.00,44.60,190,45.40,63,0,4,2024-07-02,0.57576,-0.83307,0.00756,-0.11021,0.14364,-0.32262
NVDA240920C00168000,NVDA,2024-09-20,168.00,call,1.97,1.92,1.90,192,1.95,47,319,2106,2024-07-02,0.53186,0.13753,0.00720,-0.16119,0.12628,0.03277
NVDA240920P00168000,NVDA,2024-09-20,168.00,put,0.00,46.05,45.70,112,46.40,147,0,1,2024-07-02,0.58735,-0.83239,0.00743,-0.11399,0.14401,-0.32473
NVDA240920C00169000,NVDA,2024-09-20,169.00,call,1.87,1.85,1.82,122,1.87,47,18,1011,2024-07-02,0.53339,0.13319,0.00702,-0.15804,0.12354,0.03175
NVDA240920P00169000,NVDA,2024-09-20,169.00,put,0.00,46.92,46.55,115,47.30,90,0,10,2024-07-02,0.58643,-0.83823,0.00728,-0.10847,0.14074,-0.32821
NVDA240920C00170000,NVDA,2024-09-20,170.00,call,1.77,1.77,1.75,85,1.79,69,663,7626,2024-07-02,0.53369,0.12834,0.00684,-0.15405,0.12041,0.03063
NVDA240920P00170000,NVDA,2024-09-20,170.00,put,48.35,47.77,47.55,72,48.00,48,20,159,2024-07-02,0.58369,-0.84488,0.00711,-0.10161,0.13692,-0.33186
NVDA240920C00171000,NVDA,2024-09-20,171.00,call,1.71,1.69,1.67,151,1.71,68,50,3937,2024-07-02,0.53369,0.12348,0.00666,-0.14988,0.11722,0.02950
